Id;AgeId;EducationId;RaceId;GenderId;IncomeId;Children;EmploymentId;American;Indian;Chinese;Filipino;Japanese;Korean;Vietnamese;Asian;Hawaiian;Guamanian;Samoan;PacificIslander;OtherRace;PoliticsId;ReligionId;Marriage;Lover;GenderPart;SameGender;RacePart;ReligionPart;AgePart;PoliticsPart;EducationPart;AmountMarriageId;AmountMarriageId2;AgeFirstMeet;AgeRomRel;AgeMar;EarnedMore;Work;School;Church;Internet;Vacation;Bar;Gym;PrivParty;OtherPlace;Quality;Duration;Together;AGeId;SameSex;age_difference;samesexnum;earnedmorenum;raceidnum;racepartnum;religionidnum;educationpartnum;educatidnum
3710375;30-44;some college;black;female;$15,000 to $19,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;not married;have_sex;female;same_sex;black or african american;baptist - any denomination;26;democrat;bachelor's degree;NA;never married;33;33;NA;partner earned more;no;no;no;no;no;no;no;no;yes;fair;4;broke up;37;same-sex couple;2;0;1;3;3;5;3;2
3711551;45-59;high school;black;female;$35,000 to $39,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;NA;black or african american;baptist - any denomination;54;democrat;bachelor's degree;1;NA;34;34;35;partner earned more;yes;no;no;no;no;no;no;no;no;good;21;still together;55;different sex couple;8;1;1;3;3;5;3;1
3715435;30-44;some college;white;female;$85,000 to $99,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);49;independent;11th grade;NA;never married;41;41;NA;i earned more;no;no;no;no;no;no;no;no;yes;poor;2;broke up;43;same-sex couple;1;0;3;1;1;3;1;2
3718681;60+;high school;white;male;$30,000 to $34,999;1;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;none;62;republican;hs graduate or ged;1;NA;54;54;54;i earned more;no;no;no;no;no;no;no;yes;no;poor;14;still together;68;different sex couple;;1;3;1;1;2;3;1
3719281;18-29;bachelor's degree or higher;white;male;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;christian;27;no preference;associate degree;1;NA;20;20;23;i earned more;no;yes;no;no;no;no;no;no;no;excellent;8;still together;28;different sex couple;3;1;3;1;1;1;3;3
3720492;45-59;bachelor's degree or higher;white;female;$30,000 to $34,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;same_sex;white;christian;46;democrat;master's degree;NA;once;48;49;NA;i earned more;no;no;no;yes;no;no;no;no;no;excellent;1;still together;49;same-sex couple;10;0;3;1;1;1;3;3
3724331;30-44;bachelor's degree or higher;hispanic;male;$85,000 to $99,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;christian;30;independent;bachelor's degree;1;NA;22;28;32;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;5;still together;33;different sex couple;3;1;1;2;1;1;3;3
3725655;60+;bachelor's degree or higher;white;male;$50,000 to $59,999;1;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;same_sex;white;none;45;democrat;master's degree;NA;twice;54;59;NA;i earned more;no;no;no;no;no;no;yes;no;no;good;6;broke up;65;same-sex couple;;0;3;1;1;3;3;3
3727751;60+;less than high school;white;male;$25,000 to $29,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;white;christian;66;no preference;11th grade;2;NA;33;33;33;i earned more;no;no;yes;no;no;no;no;no;no;good;42;still together;75;different sex couple;7;1;3;1;1;3;1;0
3732301;30-44;high school;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;baptist - any denomination;29;independent;bachelor's degree;1;NA;22;22;25;i earned more;no;no;no;no;no;no;no;no;yes;good;8;still together;30;different sex couple;10;1;3;1;1;2;3;1
3733373;30-44;bachelor's degree or higher;white;male;$150,000 to $174,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;NA;white;refused;28;democrat;master's degree;NA;once;37;37;NA;i earned more;no;no;no;yes;no;no;no;no;no;fair;0;broke up;37;different sex couple;;1;3;1;1;1;3;3
3734661;60+;high school;white;female;$30,000 to $34,999;3;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;christian;71;republican;hs graduate or ged;1;NA;19;19;20;partner earned more;yes;no;no;no;no;no;no;no;no;fair;47;still together;66;different sex couple;2;1;1;1;1;1;3;1
3735326;30-44;bachelor's degree or higher;hispanic;male;$50,000 to $59,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;republican;christian;not married;have_sex;female;NA;refused;christian;39;no preference;11th grade;NA;never married;13;14;NA;i earned more;no;no;yes;no;no;no;no;no;no;fair;18;still together;32;different sex couple;1;1;3;2;0;1;1;3
3736501;45-59;bachelor's degree or higher;white;female;$175,000 or more;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);52;republican;bachelor's degree;1;NA;23;23;23;partner earned more;no;no;no;no;no;no;no;no;yes;good;27;still together;50;different sex couple;6;1;1;1;1;2;3;3
3737521;45-59;bachelor's degree or higher;white;female;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;married;NA;male;opposite_sex;white;christian;54;democrat;bachelor's degree;1;NA;29;29;31;i earned more;no;no;no;no;no;no;no;no;yes;excellent;23;still together;52;different sex couple;1;1;3;1;1;6;3;3
3742576;45-59;bachelor's degree or higher;white;female;$175,000 or more;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);55;democrat;master's degree;NA;once;49;49;NA;same amount;yes;no;no;no;no;no;no;no;no;good;8;still together;57;same-sex couple;6;0;2;1;1;2;3;3
3743291;18-29;bachelor's degree or higher;white;female;$50,000 to $59,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;christian;32;independent;bachelor's degree;1;NA;26;26;28;same amount;no;no;no;yes;no;no;no;no;no;excellent;4;still together;29;different sex couple;2;1;2;1;1;1;3;3
3744371;30-44;bachelor's degree or higher;other;male;$100,000 to $124,999;2;working - as a paid employee;no;yes;no;no;no;no;no;no;no;no;no;no;no;democrat;hindu;married;NA;female;NA;asian or pacific islander;hindu;34;no preference;bachelor's degree;1;NA;24;24;25;i earned more;no;no;no;no;no;no;no;yes;no;excellent;13;still together;37;different sex couple;4;1;3;5;4;11;3;3
3745286;18-29;bachelor's degree or higher;white;female;$30,000 to $34,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);35;republican;some college, no degree;NA;never married;18;18;NA;i earned more;no;no;no;no;no;no;no;no;yes;good;10;still together;28;different sex couple;;1;3;1;1;1;2;3
3747351;30-44;bachelor's degree or higher;white;male;$50,000 to $59,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);34;republican;master's degree;1;NA;20;20;21;i earned more;no;yes;no;no;no;no;no;no;no;excellent;15;still together;35;different sex couple;9;1;3;1;1;1;3;3
3749361;30-44;bachelor's degree or higher;hispanic;male;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;republican;christian;married;NA;female;NA;white;christian;37;republican;some college, no degree;1;NA;25;25;31;i earned more;yes;no;no;no;no;no;no;no;no;excellent;11;still together;36;different sex couple;;1;3;2;1;1;2;3
3752802;60+;bachelor's degree or higher;white;male;$100,000 to $124,999;1;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;female;opposite_sex;white;christian;51;republican;master's degree;NA;once;76;76;NA;i earned more;no;no;yes;no;no;no;no;no;no;excellent;4;still together;80;different sex couple;0;1;3;1;1;1;3;3
3757616;60+;bachelor's degree or higher;white;male;$125,000 to $149,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;christian;61;democrat;master's degree;NA;never married;44;44;NA;i earned more;no;no;no;no;no;no;no;no;yes;excellent;17;still together;61;same-sex couple;0;0;3;1;1;2;3;3
3760235;18-29;some college;white;female;$25,000 to $29,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;no_sex;male;NA;white;jewish;23;independent;bachelor's degree;NA;never married;20;23;NA;same amount;yes;no;no;no;no;no;no;no;no;good;0;still together;23;different sex couple;5;1;2;1;1;3;3;2
3761321;30-44;bachelor's degree or higher;white;female;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;male;NA;white;christian;31;republican;professional or doctorate degree;1;NA;5;15;20;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;17;still together;32;different sex couple;1;1;1;1;1;5;3;3
3763501;45-59;some college;white;female;$15,000 to $19,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);43;democrat;associate degree;NA;once;28;48;NA;i earned more;no;no;no;no;no;no;no;no;yes;excellent;1;broke up;50;same-sex couple;2;0;3;1;1;3;3;2
3765215;18-29;high school;hispanic;male;$100,000 to $124,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;christian;not married;have_sex;female;NA;other (please specify);none;19;democrat;some college, no degree;NA;never married;19;20;NA;partner earned more;no;yes;no;no;no;no;yes;no;no;excellent;0;still together;21;different sex couple;;1;1;2;5;1;2;1
3766424;30-44;high school;white;male;$85,000 to $99,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;female;NA;white;christian;28;no preference;hs graduate or ged;NA;once;38;38;NA;same amount;no;no;no;no;no;no;no;no;yes;good;4;still together;42;different sex couple;5;1;2;1;1;1;3;1
3767711;60+;less than high school;white;male;$85,000 to $99,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;baptist - any denomination;72;republican;hs graduate or ged;1;NA;13;16;17;i earned more;no;yes;no;no;no;no;no;no;no;excellent;55;still together;71;different sex couple;4;1;3;1;1;5;3;0
3768361;30-44;bachelor's degree or higher;other;female;$85,000 to $99,999;4 or more;working - as a paid employee;no;no;yes;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;female;opposite_sex;asian or pacific islander;none;35;no preference;professional or doctorate degree;1;NA;26;26;28;partner earned more;no;yes;no;no;no;no;no;no;no;good;10;still together;36;same-sex couple;0;0;1;5;4;3;3;3
3769215;18-29;high school;white;female;$25,000 to $29,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;not married;have_sex;male;NA;white;baptist - any denomination;21;democrat;hs graduate or ged;NA;never married;7;19;NA;i earned more;no;no;no;no;no;no;no;no;yes;good;2;still together;21;different sex couple;11;1;3;1;1;5;3;1
3770411;30-44;high school;white;female;$50,000 to $59,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);47;democrat;hs graduate or ged;2;NA;24;24;26;partner earned more;no;no;no;no;no;yes;no;no;no;good;17;still together;41;different sex couple;1;1;1;1;1;2;3;1
3772281;18-29;some college;white;female;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;buddhist;married;NA;male;NA;white;christian;30;democrat;some college, no degree;1;NA;17;20;20;i earned more;no;no;no;no;no;no;no;no;yes;fair;8;still together;28;different sex couple;4;1;3;1;1;9;2;2
3774591;45-59;high school;white;female;$75,000 to $84,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;male;NA;white;baptist - any denomination;59;republican;some college, no degree;1;NA;16;17;20;partner earned more;no;no;no;no;no;no;no;no;yes;good;42;still together;59;different sex couple;;1;1;1;1;5;2;1
3777631;60+;less than high school;white;female;$20,000 to $24,999;2;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;christian;65;democrat;hs graduate or ged;3;NA;36;36;50;partner earned more;no;no;no;no;no;yes;no;no;no;excellent;27;still together;63;different sex couple;3;1;1;1;1;2;3;0
3778515;45-59;some college;black;male;$175,000 or more;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;same_sex;white;christian;59;republican;bachelor's degree;NA;never married;50;50;NA;partner earned more;no;no;no;no;no;no;no;no;yes;good;2;still together;51;same-sex couple;0;0;1;3;1;1;3;2
3779621;60+;high school;black;female;$12,500 to $14,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;black or african american;none;64;democrat;hs graduate or ged;2;NA;15;17;41;partner earned more;no;no;no;no;no;no;no;yes;no;good;45;still together;62;different sex couple;3;1;1;3;3;1;3;1
3782331;30-44;bachelor's degree or higher;white;female;$60,000 to $74,999;3;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;opposite_sex;white;christian;34;democrat;bachelor's degree;1;NA;22;22;26;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;11;still together;33;different sex couple;20;1;1;1;1;1;3;3
3787205;18-29;some college;white;female;$85,000 to $99,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;no_sex;male;NA;white;christian;19;independent;some college, no degree;NA;never married;20;20;NA;same amount;no;yes;no;no;no;no;yes;no;no;excellent;0;still together;20;different sex couple;;1;2;1;1;2;2;2
3788441;30-44;bachelor's degree or higher;white;male;$125,000 to $149,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);37;democrat;bachelor's degree;1;NA;35;35;36;i earned more;no;no;no;no;no;no;no;yes;no;good;9;still together;44;different sex couple;2;1;3;1;1;1;3;3
3789451;45-59;high school;white;female;$85,000 to $99,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;none;47;democrat;bachelor's degree;1;NA;20;20;25;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;25;still together;45;different sex couple;;1;1;1;1;1;3;1
3792576;45-59;some college;white;male;$150,000 to $174,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;other (please specify);none;48;democrat;some college, no degree;2;NA;48;48;56;i earned more;no;no;no;no;no;yes;no;no;no;excellent;9;still together;57;different sex couple;;1;3;1;5;3;2;2
3793561;45-59;some college;white;female;$40,000 to $49,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;pentecostal;married;NA;male;NA;white;pentecostal;51;republican;10th grade;1;NA;32;32;33;i earned more;yes;no;no;no;no;no;no;no;no;excellent;24;still together;56;different sex couple;7;1;3;1;1;7;1;2
3794566;45-59;some college;white;female;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;opposite_sex;white;christian;50;republican;hs graduate or ged;1;NA;51;51;55;i earned more;no;no;no;no;no;no;no;no;yes;excellent;5;still together;56;different sex couple;12;1;3;1;1;1;3;2
3798621;60+;less than high school;white;female;$40,000 to $49,999;2;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;refused;none;65;no preference;7th or 8th grade;2;NA;28;28;28;same amount;no;no;no;no;no;no;no;no;yes;excellent;34;still together;62;different sex couple;0;1;2;1;0;3;0;0
3800361;30-44;some college;white;female;$60,000 to $74,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;same_sex;white;christian;47;no preference;hs graduate or ged;2;NA;33;33;36;i earned more;yes;no;no;no;no;no;no;no;no;excellent;4;broke up;36;same-sex couple;0;0;3;1;1;1;3;2
